Sector,Gas,Activity,Additional aggregation,Category,Year,Emissions
Waste,CO2,Waste,,Rural Open Burning,2006,20053.3764
Waste,CO2,Energy,Associated Incinerator Fuels,Waste solvent,2007,20330.0882
Industrial,CO2,other,,Industrial solvent release,2006,20794.3232
Industrial,CO2,other,,Paraffinic wax consumption,2007,21161.3545
Electricity Generation,N2O,Energy,,Natural gas,1995,17.1131
Transportation,CO,Energy,,Passenger Cars,2007,843676.9377
Transportation,CO,Energy,,Light-Duty Trucks,2007,184839.9876
Transportation,CO,Energy,,Heavy-Duty Trucks,2007,76696.354
Transportation,CO,Energy,,Railroad,2007,2699.1859
Transportation,CO,Energy,,Marine,2007,4054.3001
Transportation,CO,Energy,,Military and Other Off-highway,2007,382113.2686
Transportation,CO,Energy,,Aviation,2007,7796.4893
Industrial,N2O,Energy,Stationary source,Natural gas,2010,16.7511
Transportation,N2O,Energy,,Natural Gas Transmission,2010,16.4313
Transportation,N2O,Energy,,Natural Gas Transmission,1991,16.2748
Industrial,N2O,Energy,Stationary source,Natural gas,2008,15.4109
Transportation,HFC-134a,Energy,,MAC,2007,592.1631
Transportation,Biomass CO2,Biomass,,Passenger Cars,2007,725690.5552
Transportation,Biomass CO2,Biomass,,Light-Duty Trucks,2007,864762.7049
Transportation,Biomass CO2,Biomass,,Heavy-Duty Trucks,2007,124423.1476
Transportation,Biomass CO2,Biomass,,School Bus,2007,3146.8559
Transportation,Biomass CO2,Biomass,,Transit Bus,2007,6283.3739
Transportation,Biomass CO2,Biomass,,Motorcycle,2007,8858.8149
Transportation,Biomass CO2,Biomass,,RV,2007,5328.4696
Transportation,Biomass CO2,Biomass,,Federal Bus,2007,2.0811
Transportation,Biomass CO2,Biomass,,Marine,2007,27986.3529
Transportation,Biomass CO2,Biomass,,Military and Other Off-highway,2007,26576.339
Transportation,Biomass CO2,Biomass,,Other,2007,0
Agriculture,N2O,Energy,,Oil,2008,46.3908
Agriculture,N2O,Energy,,Other,2008,1.2045
Agriculture,N2O,Agriculture,,Agricultural Burning,2008,138.0065
Agriculture,N2O,Agriculture,,Crop Residues ,2008,6229.7279
Agriculture,N2O,Agriculture,,Cultivated Histosols,2008,1011.0492
Agriculture,N2O,Agriculture,,Deposition ,2008,1751.6907
Agriculture,N2O,Agriculture,,Feedlot ,2008,3117.2457
Agriculture,N2O,Agriculture,,Fertilizer ,2008,9736.819
Agriculture,N2O,Agriculture,,Legumes ,2008,6340.4969
Agriculture,N2O,Agriculture,,Prescribed Burn ,2008,321.7085
Agriculture,N2O,Agriculture,,Manure Soil Applications ,2008,2292.8704
Agriculture,N2O,Agriculture,,Runoff ,2008,4108.3689
Agriculture,N2O,Agriculture,,Wildfire ,2008,34.2123
Agriculture,CH4,Energy,,Oil,2008,299.5845
Agriculture,CH4,Energy,,Other,2008,6.7752
Agriculture,CH4,Agriculture,,Agricultural Burning,2008,3497.9942
Agriculture,CH4,Agriculture,,Manure ,2008,113826.2597
Agriculture,CH4,Agriculture,,Prescribed Burn ,2008,5973.1629
Agriculture,CH4,Agriculture,,Ruminants ,2008,219486.4938
Agriculture,CH4,Agriculture,,Wild Rice ,2008,3676.5505
Agriculture,CH4,Agriculture,,Wildfire ,2008,635.2197
Waste,CO2,Energy,Associated Incinerator Fuels,Waste solvent,2006,24036.1264
Agriculture,CO2,Agriculture,,Liming of Fields ,2008,24307.518
Industrial,CO2,other,,Paraffinic wax consumption,2006,25259.2676
Agriculture,CO2,Agriculture,,Liming of Fields ,2009,26690.608
Industrial,CO2,other,,Steel production,2010,28102.5546
Agriculture,CO,Energy,,Energy,2008,29182.0632
Agriculture,Biomass CO2,Biomass,,Ethanol,2008,18341.2021
Agriculture,Biomass CO2,Biomass,,Biodiesel,2008,27858.209
Agriculture,Biomass CO2,Agriculture,,Prescribed Burn ,2008,2219435.472
Commercial,N2O,Energy,,Coal,2008,1.786
Commercial,N2O,Energy,,Oil,2008,4.4868
Residential,N2O,Energy,,Natural gas,1996,15.1844
Commercial,N2O,Energy,,Other,2008,6.6575
Commercial,N2O,other,,Medical Uses,2008,265.4714
Commercial,CH4,Energy,,Coal,2008,11.9065
Commercial,CH4,Energy,,Oil,2008,87.2714
Transportation,N2O,Energy,,Natural Gas Transmission,1990,15.0553
Commercial,CH4,Energy,,Other,2008,497.1675
Agriculture,CO2,Agriculture,,Liming of Fields ,2010,28597.08
Agriculture,CO2,Agriculture,,Liming of Fields ,2007,29312.007
Residential,N2O,Energy,,Natural gas,2008,14.9461
Industrial,CO2,other,,Glass manufacture,2010,31266.6632
Industrial,CO2,other,,Glass manufacture,2007,31415.3928
Agriculture,CO2,Agriculture,,Liming of Fields ,2006,31615.6606
Commercial,CO,Energy,,Coal,2008,49.25
Commercial,CO,Energy,,Oil,2008,267.78
Residential,N2O,Energy,,Natural gas,2003,14.5588
Commercial,CO,Energy,,Other,2008,900.07
Commercial,Biomass CO2,Biomass,,Solid biomass,2008,202213.0656
Commercial,Biomass CO2,Biomass,,Liquid biofuels,2008,5053.8763
Electricity Generation,N2O,Energy,,Coal,2008,316.225
Electricity Generation,N2O,Energy,,Oil,2008,27.1754
Residential,N2O,Energy,,Natural gas,2009,14.3765
Electricity Generation,N2O,Energy,,Other,2008,244.1342
Electricity Generation,N2O,Energy,,Energy-Net Electricity Imports,2008,241.0313
Electricity Generation,CH4,Energy,,Coal,2008,255.4296
Electricity Generation,CH4,Energy,,Oil,2008,5.768
Transportation,N2O,Energy,,Natural Gas Transmission,2009,14.2891
Electricity Generation,CH4,Energy,,Other,2008,493.7461
Electricity Generation,CH4,Energy,,Hydroelectric,2008,212.4047
Electricity Generation,CH4,Energy,,Coal storage,2008,2606.5065
Electricity Generation,CH4,Energy,,Energy-Net Electricity Imports,2008,1373.8883
Industrial,CO2,other,,Glass manufacture,2008,31741.3319
Industrial,CO2,other,,Steel production,2007,32303.9428
Residential,N2O,Energy,,Natural gas,2002,14.2531
Industrial,CO2,other,,Steel production,2008,34497.7882
Industrial,CO2,other,,Steel production,2006,34569.3565
Industrial,CO2,other,,Glass manufacture,2009,48692.5122
Electricity Generation,CO,Energy,,Coal,2008,6126.5051
Electricity Generation,CO,Energy,,Oil,2008,104.4813
Residential,N2O,Energy,,Natural gas,2004,14.0095
Electricity Generation,CO,Energy,,Other,2008,2562.491
Electricity Generation,CO,Energy,,Energy-Net Electricity Imports,2008,3867.8553
Electricity Generation,SF6,Energy,,Energy,2008,16.4428
Electricity Generation,SF6,Energy,,Energy-Net Electricity Imports,2008,6.1738
Electricity Generation,Biomass CO2,Biomass,,Solid biomass,2008,2206881.52
Electricity Generation,Biomass CO2,Biomass,,Liquid biofuels,2008,1053.4653
Electricity Generation,Biomass CO2,Biomass,,Biogas,2008,83612.1203
Waste,N2O,Energy,Incinerated Waste,Waste Sector RDF (energy),2008,0
Waste,N2O,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),2008,0
Waste,N2O,Energy,Incinerated Waste,Sludge Incineration (energy),2008,5.7254
Waste,N2O,Energy,Associated Incinerator Fuels,Bituminous coal,2008,0
Waste,N2O,Energy,Associated Incinerator Fuels,Wood,2008,0
Waste,N2O,Energy,Associated Incinerator Fuels,Natural gas-steam,2008,0.2918
Waste,N2O,Energy,Associated Incinerator Fuels,Propane,2008,0
Waste,N2O,Energy,Associated Incinerator Fuels,Distillate fuel oil-steam,2008,0.0079
Waste,N2O,Energy,Associated Incinerator Fuels,Natural gas-internal combustion engine,2008,0
Waste,N2O,Energy,Associated Incinerator Fuels,Distillate fuel oil-internal combustion,2008,0.0119
Waste,N2O,Energy,Waste Processing,Landfill Operations (energy),2008,0.4461
Waste,N2O,Energy,Waste Processing,Yard Waste Preprocessing (energy),2008,0.0732
Waste,N2O,Energy,Waste Processing,MMSW Compost Preprocessing (energy),2008,0.0027
Waste,N2O,Energy,Waste Processing,MRF (energy),2008,0.2532
Waste,N2O,Energy,Waste Processing,RDF Processing (energy),2008,0.0604
Waste,N2O,Energy,Waste Processing,Incinerator Ash Disposal (energy),2008,0
Waste,N2O,Energy,Waste Processing,Hazardous Waste (energy),2008,12.1012
Waste,N2O,Waste,,LFG Combustion/Flaring,2008,0.1073
Waste,N2O,Waste,,Rural Open Burning,2008,8.5707
Waste,N2O,Waste,,Medical Waste Incineration,2008,0.6173
Waste,N2O,Waste,,Misc. Industrial/Comm Waste Incineration,2008,0
Waste,N2O,Waste,,Municipal Wastewater,2008,316.2673
Waste,N2O,Waste,,Biosolids Land Application,2008,78.1768
Waste,N2O,Waste,,MMSW Waste Composting ,2008,6.674
Waste,CH4,Energy,Incinerated Waste,Waste Sector RDF (energy),2008,0
Waste,CH4,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),2008,0
Waste,CH4,Energy,Incinerated Waste,Sludge Incineration (energy),2008,172.935
Waste,CH4,Energy,Associated Incinerator Fuels,Bituminous coal,2008,0
Waste,CH4,Energy,Associated Incinerator Fuels,Wood,2008,0
Waste,CH4,Energy,Associated Incinerator Fuels,Natural gas-steam,2008,0.2918
Waste,CH4,Energy,Associated Incinerator Fuels,Propane,2008,0
Waste,CH4,Energy,Associated Incinerator Fuels,Distillate fuel oil-steam,2008,0.004
Waste,CH4,Energy,Associated Incinerator Fuels,Natural gas-internal combustion engine,2008,0
Waste,CH4,Energy,Associated Incinerator Fuels,Distillate fuel oil-internal combustion,2008,0.0225
Waste,CH4,Energy,Waste Processing,Landfill Operations (energy),2008,1.0037
Waste,CH4,Energy,Waste Processing,Yard Waste Preprocessing (energy),2008,0.1648
Waste,CH4,Energy,Waste Processing,MMSW Compost Preprocessing (energy),2008,0.0062
Waste,CH4,Energy,Waste Processing,MRF (energy),2008,0.5696
Waste,CH4,Energy,Waste Processing,RDF Processing (energy),2008,0.1359
Waste,CH4,Energy,Waste Processing,Incinerator Ash Disposal (energy),2008,0
Waste,CH4,Waste,,LFG Combustion/Flaring,2008,206.6327
Waste,CH4,Waste,,Rural Open Burning,2008,371.3958
Waste,CH4,Waste,,Municipal Wastewater,2008,17733.8395
Waste,CH4,Waste,,MMSW composting,2008,70.52
Waste,CH4,Waste,,MMSW Landfills,2008,80342.1181
Waste,CH4,Waste,,Industrial Landfills,2008,5838.8831
Industrial,CO2,other,,Peat Mining/Use,2007,55341.7185
Industrial,CO2,other,,Peat Mining/Use,2008,64790.3045
Electricity Generation,CO2,Energy,,Oil,2010,68666.2871
Transportation,CO2,Energy,,Motorcycle,2006,68810.1354
Agriculture,CO2,Agriculture,,Erosion ,2009,79170.8624
Agriculture,CO2,Agriculture,,Erosion ,2007,80216.5624
Agriculture,CO2,Agriculture,,Erosion ,2008,80284.7849
Agriculture,CO2,Agriculture,,Erosion ,2010,80636.7307
Commercial,CO2,other,,Solvent uses,2006,82830.9951
Agriculture,CO2,Agriculture,,Erosion ,2006,83988.1322
Industrial,CO2,other,,Peat Mining/Use,2009,85037.2747
Residential,CO2,other,,"Soaps, detergents, shampoos",2008,91018.7606
Residential,CO2,other,,"Soaps, detergents, shampoos",2007,91164.1552
Residential,CO2,other,,"Soaps, detergents, shampoos",2006,91298.5427
Residential,CO2,other,,"Soaps, detergents, shampoos",2009,91639.0654
Residential,CO2,other,,"Soaps, detergents, shampoos",2010,92295.2865
Commercial,CO2,other,,Solvent uses,2007,92429.2942
Industrial,CO2,other,,Peat Mining/Use,2006,93136.0628
Commercial,CO2,Energy,,Coal,2010,95534.426
Waste,CO2,Energy,Waste Processing,Hazardous Waste (energy),2009,97699.8979
Industrial,CO2,other,,Peat Mining/Use,2010,99885.0528
Commercial,CO2,other,,Solvent uses,2008,102027.5932
Waste,CO,Energy,Incinerated Waste,Waste Sector RDF (energy),2008,0
Waste,CO,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),2008,0
Waste,CO,Energy,Incinerated Waste,Sludge Incineration (energy),2008,119.43
Waste,CO,Energy,Waste Processing,Landfill Operations (energy),2008,92.0778
Waste,CO,Energy,Waste Processing,Yard Waste Preprocessing (energy),2008,15.1177
Waste,CO,Energy,Waste Processing,MMSW Compost Preprocessing (energy),2008,0.5638
Waste,CO,Energy,Waste Processing,MRF (energy),2008,52.2564
Waste,CO,Energy,Waste Processing,RDF Processing (energy),2008,12.4649
Waste,CO,Energy,Waste Processing,Incinerator Ash Disposal (energy),2008,0
Waste,CO,Waste,,LFG Flaring,2008,2.14
Waste,CO,Waste,,Rural Open Burning,2008,21426.9
Waste,CO,Waste,,Medical Waste Incineration,2008,23.22
Waste,CO,Waste,,Soil Roasting,2008,1.91
Waste,CO,Waste,,Hazardous Waste,2008,3.22
Waste,Biogenic CO2,Biomass,,RDF,2008,0
Waste,Biogenic CO2,Biomass,,MMSW-mass burn,2008,0
Waste,Biogenic CO2,Biomass,,Wood,2008,0
Waste,Biogenic CO2,Biomass,,Dried municipal sludge,2008,134513.9526
Waste,Biogenic CO2,Biomass,,Biodiesel,2008,593.7678
Waste,Biogenic CO2,Biomass,,LFG (energy production),2008,77310.3114
Waste,Biogenic CO2,Biomass,,Rural open burning,2008,30895.8168
Waste,Biogenic CO2,Biomass,,Commercial/industrial incineration,2008,0
Waste,Biogenic CO2,Biomass,,Medical waste incineration,2008,4120.5875
Waste,Biogenic CO2,Biomass,,MMSW landfills,2008,386911.8358
Waste,Biogenic CO2,Biomass,,Industrial landfills,2008,32204.8708
Waste,Biogenic CO2,Biomass,,LFG flaring,2008,56985.0441
Waste,Biogenic CO2,Biomass,,WWTP gas flaring,2008,5300.4569
Waste,Biogenic CO2,Biomass,,WWTP ,2008,29244.0614
Residential,N2O,Energy,,Coal,2008,0.0534
Residential,N2O,Energy,,Oil,2008,9.0837
Industrial,N2O,Energy,Stationary source,Natural gas,2009,13.8407
Residential,N2O,Energy,,Other,2008,72.8611
Residential,N2O,other,,Lawn Fertilizer,2008,108.9262
Residential,CH4,Energy,,Coal,2008,10.6861
Residential,CH4,Energy,,Oil,2008,220.3923
Residential,N2O,Energy,,Natural gas,2000,13.7918
Residential,CH4,Energy,,Other,2008,5464.5837
Commercial,CO2,other,,Solvent uses,2009,102027.5932
Commercial,CO2,other,,Solvent uses,2010,102027.5932
Residential,N2O,Energy,,Natural gas,2007,13.758
Commercial,CO2,Energy,,Coal,2009,103008.4403
Commercial,CO2,Energy,,Coal,2007,104678.2087
Commercial,CO2,Energy,,Coal,2006,105784.6503
Residential,CO,Energy,,Coal,2008,0.7245
Residential,CO,Energy,,Oil,2008,682.1218
Residential,N2O,Energy,,Natural gas,1997,13.7376
Residential,CO,Energy,,Other,2008,122202.32
Residential,Ethane,Energy,,Other,2008,342.6133
Residential,HFC-134a,Energy,,Refrigeration,2008,1.2461
Residential,HFC-134a,Energy,,Air conditioning,2008,0.0108
Residential,HFC-32,Energy,,Air conditioning,2008,17.0958
Residential,HFC-125,Energy,,Air conditioning,2008,17.0958
Residential,Biomass CO2,Biomass,,Solid biomass,2008,2225355.355
Industrial,N2O,Energy,Stationary source,Coal,2008,45.7089
Industrial,N2O,Energy,Stationary source,Oil,2008,26.7268
Residential,N2O,Energy,,Natural gas,1995,13.6557
Industrial,N2O,Energy,Stationary source,Other,2008,84.8166
Industrial,N2O,Energy,Off-highway vehicle,Oil,2008,23.043
Industrial,N2O,Energy,Off-highway vehicle,Other,2008,0.5425
Industrial,CH4,Energy,Stationary source,Coal,2008,304.7262
Industrial,CH4,Energy,Stationary source,Oil,2008,172.0577
Residential,N2O,Energy,,Natural gas,2005,13.6321
Industrial,CH4,Energy,Stationary source,Other,2008,468.8192
Industrial,CH4,Energy,Off-highway vehicle,Oil,2008,51.8467
Industrial,CH4,Energy,Off-highway vehicle,Other,2008,1.2207
Industrial,CH4,Energy,,Coal storage,2008,245.7302
Industrial,CH4,Energy,,Oil Refining,2008,1471.0165
Industrial,CH4,other,,Peat mining,2008,700.6976
Industrial,CH4,other,,Industrial wastewater treatment,2008,7751.3888
Transportation,CO2,Energy,,Motorcycle,2010,107931.3423
Industrial,CO2,other,,Other industrial VOC and TRI releases,2006,108108.6636
Residential,N2O,Energy,,Natural gas,2001,13.228
Waste,CO2,Energy,Waste Processing,Hazardous Waste (energy),2010,109257.2845
Industrial,CO2,other,,Other industrial VOC and TRI releases,2010,109805.9608
Industrial,CO2,other,,Other industrial VOC and TRI releases,2007,109957.1144
Industrial,CO2,other,,Other industrial VOC and TRI releases,2009,110115.7009
Transportation,CO2,Energy,,Transit Bus,2008,110889.2189
Industrial,CO2,other,,Other industrial VOC and TRI releases,2008,111758.5552
Waste,CO2,Energy,Waste Processing,Hazardous Waste (energy),2007,112074.1201
Transportation,CO2,Energy,,RV,2008,113943.472
Transportation,CO2,Energy,,RV,2010,114639.2121
Industrial,CO,Energy,,Coal,2008,2065.62
Industrial,CO,Energy,,Oil,2008,27728.22
Residential,N2O,Energy,,Natural gas,1993,13.06
Industrial,CO,Energy,,Other,2008,2932.47
Industrial,CO,Energy,,Oil Refining,2008,1045.87
Industrial,CO,other,,Other industrial process,2008,5906.33
Industrial,CO as CO2,Energy,,Oil Refining,2008,1644.2018
Industrial,CO as CO2,other,,Other industrial process,2008,9285.2823
Industrial,HFCs,other,,Insulating foam manufacture,2008,44.0176
Industrial,SF6,other,,Magnesium casting,2008,20.437
Industrial,Biomass CO2,Biomass,,Solid biomass,2008,3307784.804
Industrial,Biomass CO2,Biomass,,Liquid biofuels,2008,25319.4261
Industrial,Biomass CO2,Biomass,,Biogas,2008,48885.1072
Transportation,N2O,Energy,,Passenger Cars,2008,681.4388
Transportation,N2O,Energy,,Light-Duty Trucks,2008,903.5604
Transportation,N2O,Energy,,Heavy-Duty Trucks,2008,43.3216
Transportation,N2O,Energy,,School Bus,2008,3.1475
Transportation,N2O,Energy,,Transit Bus,2008,0.4435
Transportation,N2O,Energy,,Motorcycle,2008,6.248
Transportation,N2O,Energy,,RV,2008,1.9645
Transportation,N2O,Energy,,Federal Bus,2008,0.0034
Transportation,N2O,Energy,,Railroad,2008,27.5927
Transportation,N2O,Energy,,Marine,2008,40.4741
Transportation,N2O,Energy,,Military and Other Off-highway,2008,0
Transportation,N2O,Energy,,Aviation,2008,130.2469
Residential,N2O,Energy,,Natural gas,2010,13.0023
Transportation,CH4,Energy,,Passenger Cars,2008,668.6082
Transportation,CH4,Energy,,Light-Duty Trucks,2008,748.7993
Transportation,CH4,Energy,,Heavy-Duty Trucks,2008,43.1072
Transportation,CH4,Energy,,School Bus,2008,1.6069
Transportation,CH4,Energy,,Transit Bus,2008,0.4635
Transportation,CH4,Energy,,Motorcycle,2008,62.9205
Transportation,CH4,Energy,,RV,2008,1.2746
Transportation,CH4,Energy,,Federal Bus,2008,0.002
Transportation,CH4,Energy,,Railroad,2008,86.2272
Transportation,CH4,Energy,,Marine,2008,33.6839
Transportation,CH4,Energy,,Aviation,2008,145.1308
Residential,N2O,Energy,,Natural gas,1994,12.9437
Transportation,CO2,Energy,,RV,2009,115218.7137
Electricity Generation,CO2,Energy,,Oil,2009,115440.0003
Commercial,CO2,Energy,,Coal,2008,115694.0411
Transportation,CO2,Energy,,School Bus,2010,116930.2952
Transportation,CO2,Energy,,Motorcycle,2009,117026.073
Transportation,CO2,Energy,,School Bus,2009,117068.7601
Waste,CO2,Energy,Waste Processing,Hazardous Waste (energy),2008,117294.7012
Transportation,CO2,Energy,,School Bus,2008,119197.8316
Waste,CO2,Energy,Waste Processing,Hazardous Waste (energy),2006,119897.446
Transportation,CO2,Energy,,Motorcycle,2008,120901.4669
Transportation,CO2,Energy,,Motorcycle,2007,123547.6563
Transportation,CO2,Energy,,School Bus,2006,138741.1803
Residential,N2O,Energy,,Natural gas,1999,12.688
Transportation,CO,Energy,,Passenger Cars,2008,989402.1639
Transportation,CO,Energy,,Light-Duty Trucks,2008,1359.5514
Transportation,CO,Energy,,Heavy-Duty Trucks,2008,88934.5282
Transportation,CO,Energy,,Railroad,2008,2705.75
Transportation,CO,Energy,,Marine,2008,3218.91
Transportation,CO,Energy,,Military and Other Off-highway,2008,368144.26
Transportation,CO,Energy,,Aviation,2008,6918.67
Residential,N2O,Energy,,Natural gas,2006,12.4675
Electricity Generation,N2O,Energy,,Natural gas,1996,12.4595
Residential,N2O,Energy,,Natural gas,1991,12.4097
Industrial,N2O,Energy,Stationary source,Natural gas,2007,12.1191
Transportation,HFC-134a,Energy,,MAC,2008,601.3674
Transportation,Biomass CO2,Biomass,,Passenger Cars,2008,741887.5594
Transportation,Biomass CO2,Biomass,,Light-Duty Trucks,2008,849359.381
Transportation,Biomass CO2,Biomass,,Heavy-Duty Trucks,2008,123749.0918
Transportation,Biomass CO2,Biomass,,School Bus,2008,2711.0047
Transportation,Biomass CO2,Biomass,,Transit Bus,2008,10660.6262
Transportation,Biomass CO2,Biomass,,Motorcycle,2008,9189.0547
Transportation,Biomass CO2,Biomass,,RV,2008,4162.6539
Transportation,Biomass CO2,Biomass,,Federal Bus,2008,2.2129
Transportation,Biomass CO2,Biomass,,Marine,2008,26652.2148
Transportation,Biomass CO2,Biomass,,Military and Other Off-highway,2008,24328.3145
Transportation,Biomass CO2,Biomass,,Other,2008,0
Agriculture,N2O,Energy,,Oil,2009,65.1455
Agriculture,N2O,Energy,,Other,2009,2.6719
Agriculture,N2O,Agriculture,,Agricultural Burning,2009,145.5106
Agriculture,N2O,Agriculture,,Crop Residues ,2009,6471.2048
